Plataforma;Tabla BD;Tag Tabla API;Campo BD;Tag Campo API;Tipo Dato;Formato;Campo personalizado de usuario;Etiqueta;Ayuda;Tipo;Tag Tabla GraphQL;Tag Campo GraphQL
API;gvfacab;salesinvoices;dec1_al;user_dec1;decimal;->>,>>>,>>9.999;yes;UsrDec1_gvfacab;decimal1Usr;opcional;sales_invoice                                     ;user_dec1                
API;gvfacab;salesinvoices;dec2_al;user_dec2;decimal;->>,>>>,>>9.999;yes;UsrDec2_gvfacab;decimal2Usr;opcional;sales_invoice                                     ;user_dec2                
API;gvfacab;salesinvoices;dec3_al;user_dec3;decimal;->>,>>>,>>9.999;yes;UsrDec3_gvfacab;decimal3Usr;opcional;sales_invoice                                     ;user_dec3                
API;gvfacab;salesinvoices;dec4_al;user_dec4;decimal;->>,>>>,>>9.999;yes;UsrDec4_gvfacab;decimal4Usr;opcional;sales_invoice                                     ;user_dec4                
API;gvfacab;salesinvoices;dec5_al;user_dec5;decimal;->>,>>>,>>9.999;yes;UsrDec5_gvfacab;decimal5Usr;opcional;sales_invoice                                     ;user_dec5                
API;gvfacab;salesinvoices;dec6_al;user_dec6;decimal;->>,>>>,>>9.999;yes;UsrDec6_gvfacab;decimal6Usr;opcional;sales_invoice                                     ;user_dec6                
API;gvfacab;salesinvoices;ded_fac;is_deductible;logical;yes/no;no;Deducible;Introduzca Si/No Factura Deducible;opcional;sales_invoice                                     ;is_deductible            
API;gvfacab;salesinvoices;des_fpg;due_date_displacement;integer;>>9;no;Días Desplazamiento;Introduzca el Número de Dias Hasta el Primer Vencimiento;opcional;sales_invoice                                     ;due_date_displacement    
API;gvfacab;salesinvoices;dir_cli;street_name;character;x(55);no;Dirección;Introduzca la Dirección del Cliente;opcional;sales_invoice                                     ;street_name              
API;gvfacab;salesinvoices;dir_fac;invoicing_address_id;integer;99;no;Código Dirección Cobro;Introduzca el Código de la Dirección de Cobro de la Factura;opcional;sales_invoice                                     ;invoicing_address_id     
API;gvfacab;salesinvoices;dpo_cli;postal_code;integer;99999;no;Distrito Postal;Introduzca el Distrito Postal del Cliente;opcional;sales_invoice                                     ;postal_code              
API;gvfacab;salesinvoices;dpp_fac;prompt_payment_discount;decimal;->9.99;no;% Descuento Pronto Pago;Introduzca +/- % Dto. P.Pago para la Factura;opcional;sales_invoice                                     ;prompt_payment_discount  
API;gvfacab;salesinvoices;eaf_fac;invoiced_advance_payment_bill_number;integer;99;no;Número Efecto Anticipo;Introduzca el Nº de Efecto del Anticipo Facturado;opcional;sales_invoice                                     ;invoiced_advance_payment_
API;gvfacab;salesinvoices;edi1_al;user_edi1;character;X(1000);yes;UsrEdi1_gvfacab;editor1Usr;opcional;sales_invoice                                     ;user_edi1                
API;gvfacab;salesinvoices;edi2_al;user_edi2;character;X(1000);yes;UsrEdi2_gvfacab;editor2Usr;opcional;sales_invoice                                     ;user_edi2                
API;gvfacab;salesinvoices;edic_fac;editing_state;character;x(3);no;Estado Edición;"CRE - Creación, WRI - Modificacion, """" - Finalizacion";opcional;sales_invoice                                     ;editing_state            
API;gvfacab;salesinvoices;efc_ret;has_retention_bill;logical;yes/no;no;Efecto Retención;Generar Efecto de Retención;opcional;sales_invoice                                     ;has_retention_bill       
API;gvfacab;salesinvoices;ema_fac;sent_by_email;logical;Si/No;no;Enviado por Email;;opcional;sales_invoice                                     ;sent_by_email            
API;gvfacab;salesinvoices;emb_fac;packaging_cost;decimal;->>>,>>9.99;no;Embalaje;Introduzca el valor del embalaje;opcional;sales_invoice                                     ;packaging_cost           
API;gvfacab;salesinvoices;estp_fac;state;integer;99;no;Estado;;opcional;sales_invoice                                     ;state                    
API;gvfacab;salesinvoices;est_efa;e-billing_state;character;x(20);no;Estado e-Factura;Indica si la factura ha sido enviada o firmada;opcional;sales_invoice                                     ;e-billing_state          
API;gvfacab;salesinvoices;est_fac;has_statistics;logical;S/N;no;Actualiza Estadísticas;Introduzca (S/N) la Factura Actualizará Estadísticas;opcional;sales_invoice                                     ;has_statistics           
API;gvfacab;salesinvoices;est_sii;sii_state;character;x(2);no;Estado SII;;opcional;sales_invoice                                     ;sii_state                
API;gvfacab;salesinvoices;faf_fac;invoiced_advance_payment_invoice_id;integer;999999999;no;Número Anticipo Facturado;Introduzca el Número de Factura del Anticipo Facturado;opcional;sales_invoice                                     ;invoiced_advance_payment_
API;gvfacab;salesinvoices;fax_fac;sent_by_fax;logical;Si/No;no;Enviado por Fax;;opcional;sales_invoice                                     ;sent_by_fax              
API;gvfacab;salesinvoices;fec1_al;user_date1;date;99/99/9999;yes;UsrFec1_gvfacab;fecha1Usr;opcional;sales_invoice                                     ;user_fec1                
API;gvfacab;salesinvoices;fec2_al;user_date2;date;99/99/9999;yes;UsrFec2_gvfacab;fecha2Usr;opcional;sales_invoice                                     ;user_fec2                
API;gvfacab;salesinvoices;fec3_al;user_date3;date;99/99/9999;yes;UsrFec3_gvfacab;fecha3Usr;opcional;sales_invoice                                     ;user_fec3                
API;gvfacab;salesinvoices;fec_fac;date;date;99/99/9999;no;Fecha Factura;Introduzca la Fecha de la Factura;opcional;sales_invoice                                     ;date                     
API;gvfacab;salesinvoices;fec_rev;review_date;date;99/99/9999;no;Fecha Revisión;;opcional;sales_invoice                                     ;review_date              
API;gvfacab;salesinvoices;ffc_fac;fixed_payment_date;date;99/99/9999;no;Fecha Cobro;Introduzca la Fecha de Cobro de la Factura;opcional;sales_invoice                                     ;fixed_payment_date       
API;gvfacab;salesinvoices;fiva_fac;vat_settlement_date;date;99/99/9999;no;Fecha Liquidación IVA;Fecha de Liquidación del IVA;opcional;sales_invoice                                     ;vat_settlement_date      
API;gvfacab;salesinvoices;fum_fac;last_modified_date;date;99/99/9999;no;Fecha Última Modificación;Fecha Última Modificación;opcional;sales_invoice                                     ;last_modified_date       
API;gvfacab;salesinvoices;gfr_fac;invoicing_group;integer;99;no;Agrupación de Facturación;Agrupación de Facturación;opcional;sales_invoice                                     ;invoicing_group          
API;gvfacab;salesinvoices;hac_fac;is_in_m340;logical;S/N;no;Incluida en Modelo 340;;opcional;sales_invoice                                     ;is_in_m340               
API;gvfacab;salesinvoices;icer_fac;certified_amount;decimal;->>>,>>>,>>9.99;no;Importe Certificado;Importe Certificado;opcional;sales_invoice                                     ;certified_amount         
API;gvfacab;salesinvoices;ice_fac;certified_percentage;decimal;->9.999999;no;% Incr o Descuento Certificado;Incremento o Dto Cerfificaciones;opcional;sales_invoice                                     ;certified_percentage     
API;gvfacab;salesinvoices;Id_unico;unique_id;Int64;99999999999999999999;no;Identificador único;;opcional;sales_invoice                                     ;unique_id                
API;gvfacab;salesinvoices;iffc_fac;has_fixed_payment_date;logical;SI/NO;no;Fecha Cobro Fija;Introduzca (SI/NO) la Factura tiene Fecha Cobro Fija;opcional;sales_invoice                                     ;has_fixed_payment_date   
API;gvfacab;salesinvoices;iida_fac;work_document_increment_amount;decimal;->>>,>>>,>>9.99;no;Imp. Incr. o Decr. Parte Admin;Importe Incremento/Decremento Parte Administración;opcional;sales_invoice                                     ;work_document_increment_a
API;gvfacab;salesinvoices;iid_fac;increment_amount;decimal;->>>,>>>,>>9.99;no;Importe Incremento o Decremeto;Importe Incremento/Decremento;opcional;sales_invoice                                     ;increment_amount         
API;gvfacab;salesinvoices;iim_fac;unscheduled_amount;decimal;->>>,>>>,>>9.99;no;Importe Imprevistos;Importe de Imprevistos;opcional;sales_invoice                                     ;unscheduled_amount       
API;gvfacab;salesinvoices;iiv_fac1;vat_amount_1;decimal;->>>,>>>,>>9.99;no;Importe IVA [1];Importe del IVA [1];opcional;sales_invoice                                     ;vat_amount_1             
API;gvfacab;salesinvoices;iiv_fac2;vat_amount_2;decimal;->>>,>>>,>>9.99;no;Importe IVA [2];Importe del IVA [2];opcional;sales_invoice                                     ;vat_amount_2             
API;gvfacab;salesinvoices;iiv_fac3;vat_amount_3;decimal;->>>,>>>,>>9.99;no;Importe IVA [3];Importe del IVA [3];opcional;sales_invoice                                     ;vat_amount_3             
API;gvfacab;salesinvoices;imp_ret;retention_amount;decimal;->>>,>>>,>>9.99;no;Importe Retención;Introduzca el Importe de Retención de la Factura;opcional;sales_invoice                                     ;retention_amount         
API;gvfacab;salesinvoices;ipa_fac;work_document_amount;decimal;->>>,>>>,>>9.99;no;Importe Partes Administración;Importe Partes de Administración;opcional;sales_invoice                                     ;work_document_amount     
API;gvfacab;salesinvoices;ipb_fac;retention_base;decimal;>>>,>>>,>>9.99;no;Base Imponible IRPF;Introduzca la Base a la que se Aplica el % de IRPF;opcional;sales_invoice                                     ;retention_base           
API;gvfacab;salesinvoices;ipe_fac;work_delivery_amount;decimal;->>>,>>>,>>9.99;no;Importe Partes de Entrega;Importe Partes de Entrega;opcional;sales_invoice                                     ;work_delivery_amount     
API;gvfacab;salesinvoices;ipf_fac;income_tax_rate;decimal;>9.99;no;Porcentaje IRPF;Introduzca el % de IRPF a Aplicar en Factura;opcional;sales_invoice                                     ;income_tax_rate          
API;gvfacab;salesinvoices;ipi_fac;income_tax_amount;decimal;>,>>>,>>9.99;no;Importe IRPF;Valide ó Introduzca el Importe del IRPF;opcional;sales_invoice                                     ;income_tax_amount        
API;gvfacab;salesinvoices;ipr_fac;printed;logical;SI/NO;no;Impresa;Introduzca (SI/NO) la Factura Está Impresa;opcional;sales_invoice                                     ;printed                  
API;gvfacab;salesinvoices;irp_fac;apply_personal_income_tax;logical;Si/No;no;Aplica IRPF;;opcional;sales_invoice                                     ;apply_personal_income_tax
API;gvfacab;salesinvoices;irq_fac1;sales_equalization_amount_1;decimal;->>>,>>>,>>9.99;no;Importe Recargo Equivalencia 1;Importe del Recargo de Equivalencia [1];opcional;sales_invoice                                     ;sales_equalization_amount
API;gvfacab;salesinvoices;irq_fac2;sales_equalization_amount_2;decimal;->>>,>>>,>>9.99;no;Importe Recargo Equivalencia 2;Importe del Recargo de Equivalencia [2];opcional;sales_invoice                                     ;sales_equalization_amount
API;gvfacab;salesinvoices;irq_fac3;sales_equalization_amount_3;decimal;->>>,>>>,>>9.99;no;Importe Recargo Equivalencia 3;Importe del Recargo de Equivalencia [3];opcional;sales_invoice                                     ;sales_equalization_amount
API;gvfacab;salesinvoices;iva_fac1;vat_rate_1;decimal;>9.99;no;Porcentaje IVA [1];Introduzca el % de IVA [1];opcional;sales_invoice                                     ;vat_rate_1               
API;gvfacab;salesinvoices;iva_fac2;vat_rate_2;decimal;>9.99;no;Porcentaje IVA [2];Introduzca el % de IVA [2];opcional;sales_invoice                                     ;vat_rate_2               
API;gvfacab;salesinvoices;iva_fac3;vat_rate_3;decimal;>9.99;no;Porcentaje IVA [3];Introduzca el % de IVA [3];opcional;sales_invoice                                     ;vat_rate_3               
API;gvfacab;salesinvoices;iva_rfi;apply_vat_over_financial_surcharge;logical;S/N;no;IVA sobre Recargo Financiero;Introduzca (S/N) si se aplica IVA sobre el Recargo Financiero;opcional;sales_invoice                                     ;apply_vat_over_financial_
API;gvfacab;salesinvoices;ixml_fac;include_in_xml;logical;Si/No;no;Incluir en XML;;opcional;sales_invoice                                     ;include_in_xml           
API;gvfacab;salesinvoices;liqc_fac;settled_commission;logical;S/N;no;Comisión liquidada;Indica si la Comisión está Liquidada;opcional;sales_invoice                                     ;settled_commission       
API;gvfacab;salesinvoices;liqr_fac;settled_rappel;logical;S/N;no;Rappel Liquidado;;opcional;sales_invoice                                     ;settled_rappel           
API;gvfacab;salesinvoices;mau_fac;has_authorized_margins;logical;yes/no;no;Márgenes Autorizados;Márgenes Autorizados;opcional;sales_invoice                                     ;has_authorized_margins   
API;gvfacab;salesinvoices;niv_fac;periodicity;integer;99;no;Nivel Control;Valide ó Introduzca el Nivel de Control para la Factura;opcional;sales_invoice                                     ;periodicity              
API;gvfacab;salesinvoices;num_car;debit_delivery_note_id;integer;999999999;no;Número Factura Cargo;Introduzca el Número de la Factura de Cargo;opcional;sales_invoice                                     ;debit_delivery_note_id   
API;gvfacab;salesinvoices;num_cen;document_address_id;integer;9999;no;Código Dirección Envio;Introduzca el Código de la Dirección de Envío del Cliente;opcional;sales_invoice                                     ;document_address_id      
API;gvfacab;salesinvoices;num_cli;street_number;character;X(4);no;Número Vía;Introduzca número de la vía pública;opcional;sales_invoice                                     ;street_number            
API;gvfacab;salesinvoices;num_fac;sale_invoice_id;integer;999999999;no;Número Factura;Introduzca el Número de la Factura de Cliente;opcional;sales_invoice                                     ;sales_invoice_id         
API;gvfacab;salesinvoices;num_fcc;purchase_invoice_id;integer;999999999;no;Número Factura Compra;Introduzca el Número de Factura de Compra;opcional;sales_invoice                                     ;purchase_invoice_id      
API;gvfacab;salesinvoices;nvt_fpg;due_dates_number;integer;99;no;Vencimientos;Introduzca el Número de Vencimientos a Generar;opcional;sales_invoice                                     ;due_dates_number         
API;gvfacab;salesinvoices;obs_fac;notes;character;X(800);no;Observaciones;;opcional;sales_invoice                                     ;notes                    
API;gvfacab;salesinvoices;ori_fac;origin_invoice_id;integer;999999999;no;Número Factura Origen;Indica la Factura Origen;opcional;sales_invoice                                     ;origin_invoice_id        
API;gvfacab;salesinvoices;pac_fac;from_invoiced_advance_payment;logical;Si/No;no;Proviene de un Anticipo;Indica si la factura proviene de un Anticipo;opcional;sales_invoice                                     ;from_invoiced_advance_pay
API;gvfacab;salesinvoices;pdf_fac;has_pdf;logical;yes/no;no;PDF Generado;PDF Generado;opcional;sales_invoice                                     ;has_pdf                  
API;gvfacab;salesinvoices;pob_cli;city;character;x(30);no;Población;Introduzca la Población del Cliente;opcional;sales_invoice                                     ;city                     
API;gvfacab;salesinvoices;por_fac;shipping_cost;decimal;->>>,>>9.99;no;Portes;Introduzca el valor de los portes;opcional;sales_invoice                                     ;shipping_cost            
API;gvfacab;salesinvoices;proc_fac;origin_type;character;X;no;Procedencia;Introduzca la Procedencia (0)-Obras (blancos)-Comercial;opcional;sales_invoice                                     ;origin_type              
API;gvfacab;salesinvoices;raz_cli;business_name;character;X(100);no;Razón Social;Introduzca la Razón Social del Cliente;opcional;sales_invoice                                     ;business_name            
API;gvfacab;salesinvoices;ref_fac;reference;character;x(30);no;Referencia Factura;Introduzca una Referencia Interna de la Factura;opcional;sales_invoice                                     ;reference                
API;gvfacab;salesinvoices;req_fac1;sales_equalization_rate_1;decimal;>9.99;no;Recargo Equivalencia [1];Introduzca % Recargo de Equivalencia [1];opcional;sales_invoice                                     ;sales_equalization_rate_1
API;gvfacab;salesinvoices;req_fac2;sales_equalization_rate_2;decimal;>9.99;no;Recargo Equivalencia [2];Introduzca % Recargo de Equivalencia [2];opcional;sales_invoice                                     ;sales_equalization_rate_2
API;gvfacab;salesinvoices;req_fac3;sales_equalization_rate_3;decimal;>9.99;no;Recargo Equivalencia [3];Introduzca % Recargo de Equivalencia [3];opcional;sales_invoice                                     ;sales_equalization_rate_3
API;gvfacab;salesinvoices;ret_fac;retention_rate;decimal;>9.99;no;Porcentaje Retención;Introduzca Retención Aplicada a la Factura;opcional;sales_invoice                                     ;retention_rate           
API;gvfacab;salesinvoices;rev_fac;is_reviewed;logical;yes/no;no;Factura Revisada;Factura Revisada;opcional;sales_invoice                                     ;is_reviewed              
API;gvfacab;salesinvoices;rfi_fac;financial_surcharge_rate;decimal;->9.99;no;Porcentaje Recargo Financiero;Introduzca +/- % de Recargo Financiero de la Factura;opcional;sales_invoice                                     ;financial_surcharge_rate 
API;gvfacab;salesinvoices;rpr_fac;pricing_reference;character;x(20);no;Referencia Precio;Referencia de Precio;opcional;sales_invoice                                     ;pricing_reference        
API;gvfacab;salesinvoices;tel_cli;phone;character;x(18);no;Teléfono;Introduzca el Teléfono del Cliente;opcional;sales_invoice                                     ;phone                    
API;gvfacab;salesinvoices;texto;text;character;x(300);no;Texto;Introduzca Texto;opcional;sales_invoice                                     ;text                     
API;gvfacab;salesinvoices;tip_cli;discount_type;integer;9;no;Tipo Descuento;Introduzca el Tipo de Descuento de Ventas (0-8);opcional;sales_invoice                                     ;discount_type            
API;gvfacab;salesinvoices;tip_fac;charge_credit_invoice;character;x;no;Tipo Documento;Introduzca el Tipo de Documento (F)actura (A)bono;opcional;sales_invoice                                     ;charge_credit_invoice    
API;gvfacab;salesinvoices;tip_fao;work_invoice_type;character;X;no;Tipo Factura Obras;Tipo de Factura de Obras P-Partes, C-Certif. , M-Manual , D-Des;opcional;sales_invoice                                     ;work_invoice_type        
API;gvfacab;salesinvoices;tot_imp;amount;decimal;->>>,>>>,>>9.99;no;Total Importe;Introduzca Importe Total;opcional;sales_invoice                                     ;amount                   
API;gvfacab;salesinvoices;usum_fac;last_modification_user_id;character;x(8);no;Usuario Última Modificación;Usuario Última Modificación;opcional;sales_invoice                                     ;last_modification_user_id
API;gvfacab;salesinvoices;val_sas;currency_value;decimal;>>,>>>,>>9.999<<<<<;no;Valor Divisa;Introduzca el Valor Actual de la Divisa;opcional;sales_invoice                                     ;currency_value           
API;gvfaimp;taxs;bas_imd;tax_base;decimal;->>>,>>>,>>9.99;no;Base;Introduzca la Base;opcional;sales_invoice_tax                                 ;tax_base                 
API;gvfaimp;taxs;char1_al;user_char1;character;x(100);yes;UsrChar1_gvfaimp;character1Usr;opcional;sales_invoice_tax                                 ;user_char1               
API;gvfaimp;taxs;char2_al;user_char2;character;x(100);yes;UsrChar2_gvfaimp;character2Usr;opcional;sales_invoice_tax                                 ;user_char2               
API;gvfaimp;taxs;char3_al;user_char3;character;x(100);yes;UsrChar3_gvfaimp;character3Usr;opcional;sales_invoice_tax                                 ;user_char3               
API;gvfaimp;taxs;char4_al;user_char4;character;x(100);yes;UsrChar4_gvfaimp;character4Usr;opcional;sales_invoice_tax                                 ;user_char4               
API;gvfaimp;taxs;char5_al;user_char5;character;x(100);yes;UsrChar5_gvfaimp;character5Usr;opcional;sales_invoice_tax                                 ;user_char5               
API;gvfaimp;taxs;char6_al;user_char6;character;x(100);yes;UsrChar6_gvfaimp;character6Usr;opcional;sales_invoice_tax                                 ;user_char6               
API;gvfaimp;taxs;char7_al;user_char7;character;x(100);yes;UsrChar7_gvfaimp;character7Usr;opcional;sales_invoice_tax                                 ;user_char7               
API;gvfaimp;taxs;char8_al;user_char8;character;x(100);yes;UsrChar8_gvfaimp;character8Usr;opcional;sales_invoice_tax                                 ;user_char8               
API;gvfaimp;taxs;cod_imd;tax_id;integer;99;no;Tipo Impuesto;Introduzca el Código de Tipo de Impuesto;opcional;sales_invoice_tax                                 ;tax_id                   
API;gvfaimp;taxs;cod_imp;tax_type;integer;99;no;Tipo Impuesto;Introduzca el Tipo de Impuesto;opcional;sales_invoice_tax                                 ;tax_type                 
API;gvfaimp;taxs;dec1_al;user_dec1;decimal;->>,>>>,>>9.999;yes;UsrDec1_gvfaimp;decimal1Usr;opcional;sales_invoice_tax                                 ;user_dec1                
API;gvfaimp;taxs;dec2_al;user_dec2;decimal;->>,>>>,>>9.999;yes;UsrDec2_gvfaimp;decimal2Usr;opcional;sales_invoice_tax                                 ;user_dec2                
API;gvfaimp;taxs;dec3_al;user_dec3;decimal;->>,>>>,>>9.999;yes;UsrDec3_gvfaimp;decimal3Usr;opcional;sales_invoice_tax                                 ;user_dec3                
API;gvfaimp;taxs;dec4_al;user_dec4;decimal;->>,>>>,>>9.999;yes;UsrDec4_gvfaimp;decimal4Usr;opcional;sales_invoice_tax                                 ;user_dec4                
API;gvfaimp;taxs;dec5_al;user_dec5;decimal;->>,>>>,>>9.999;yes;UsrDec5_gvfaimp;decimal5Usr;opcional;sales_invoice_tax                                 ;user_dec5                
API;gvfaimp;taxs;dec6_al;user_dec6;decimal;->>,>>>,>>9.999;yes;UsrDec6_gvfaimp;decimal6Usr;opcional;sales_invoice_tax                                 ;user_dec6                
API;gvfaimp;taxs;edi1_al;user_edi1;character;x(1000);yes;UsrEdi1_gvfaimp;editor1Usr;opcional;sales_invoice_tax                                 ;user_edi1                
API;gvfaimp;taxs;edi2_al;user_edi2;character;x(1000);yes;UsrEdi2_gvfaimp;editor2Usr;opcional;sales_invoice_tax                                 ;user_edi2                
API;gvfaimp;taxs;fec1_al;user_date1;date;99/99/9999;yes;UsrFec1_gvfaimp;fecha1Usr;opcional;sales_invoice_tax                                 ;user_fec1                
API;gvfaimp;taxs;fec2_al;user_date2;date;99/99/9999;yes;UsrFec2_gvfaimp;fecha2Usr;opcional;sales_invoice_tax                                 ;user_fec2                
API;gvfaimp;taxs;fec3_al;user_date3;date;99/99/9999;yes;UsrFec3_gvfaimp;fecha3Usr;opcional;sales_invoice_tax                                 ;user_fec3                
API;gvfaimp;taxs;imp_imd;tax_amount;decimal;->>>,>>>,>>9.99;no;Importe;Introduzca el Importe;opcional;sales_invoice_tax                                 ;tax_amount               
API;gvfaimp;taxs;por_imd;tax_rate;decimal;->9.999999;no;Porcentaje;Introduzca el Porcentaje;opcional;sales_invoice_tax                                 ;tax_rate                 
API;gvofcab;salesoffers;adj_ofe;has_attachments;logical;Si/No;no;Documentos Adjuntos;Documentos adjuntos asociados;excluido;sales_offer                                       ;has_attachments          
API;gvofcab;salesoffers;bas_ofe1;tax_base_1;decimal;->,>>>,>>>,>>9.99;no;Base Imponible [1];Valide ó Introduzca Base Imponible [1];excluido;sales_offer                                       ;tax_base_1               
API;gvofcab;salesoffers;bas_ofe2;tax_base_2;decimal;->,>>>,>>>,>>9.99;no;Base Imponible [2];Valide ó Introduzca Base Imponible [2];excluido;sales_offer                                       ;tax_base_2               
API;gvofcab;salesoffers;bas_ofe3;tax_base_3;decimal;->,>>>,>>>,>>9.99;no;Base Imponible [3];Valide ó Introduzca Base Imponible [3];excluido;sales_offer                                       ;tax_base_3               
API;gvofcab;salesoffers;blq_fac;is_invoice_locked;logical;SI/NO;no;Bloqueo;Introduzca (SI/NO) la Factura Está Bloqueada;excluido;sales_offer                                       ;is_invoice_locked        
API;gvofcab;salesoffers;blq_ofe;is_locked;logical;S/N;no;Bloqueado;¿Oferta Bloqueada?;opcional;sales_offer                                       ;is_locked                
API;gvofcab;salesoffers;bru_ofe;gross_amount;decimal;>>>,>>>,>>9.99;no;Importe Bruto;Introduzca el Importe Bruto de la Oferta;excluido;sales_offer                                       ;gross_amount             
API;gvofcab;salesoffers;can_sas;currency_quantity;integer;>>,>>>,>>9;no;Cantidad;Introduza la cantidad monetaria;excluido;sales_offer                                       ;currency_quantity        
API;gvofcab;salesoffers;char1_al;user_char1;character;X(100);yes;UsrChar1_gvofcab;character1Usr;opcional;sales_offer                                       ;user_char1               
API;gvofcab;salesoffers;char2_al;user_char2;character;X(100);yes;UsrChar2_gvofcab;character2Usr;opcional;sales_offer                                       ;user_char2               
API;gvofcab;salesoffers;char3_al;user_char3;character;X(100);yes;UsrChar3_gvofcab;character3Usr;opcional;sales_offer                                       ;user_char3               
API;gvofcab;salesoffers;char4_al;user_char4;character;X(100);yes;UsrChar4_gvofcab;character4Usr;opcional;sales_offer                                       ;user_char4               
API;gvofcab;salesoffers;char5_al;user_char5;character;X(100);yes;UsrChar5_gvofcab;character5Usr;opcional;sales_offer                                       ;user_char5               
API;gvofcab;salesoffers;char6_al;user_char6;character;X(100);yes;UsrChar6_gvofcab;character6Usr;opcional;sales_offer                                       ;user_char6               
API;gvofcab;salesoffers;char7_al;user_char7;character;X(100);yes;UsrChar7_gvofcab;character7Usr;opcional;sales_offer                                       ;user_char7               
API;gvofcab;salesoffers;char8_al;user_char8;character;X(100);yes;UsrChar8_gvofcab;character8Usr;opcional;sales_offer                                       ;user_char8               
API;gvofcab;salesoffers;cif_cli;vat_number;character;X(18);no;C.I.F.;Introduzca el C.I.F. / D.N.I. del Cliente;opcional;sales_offer                                       ;vat_number               
API;gvofcab;salesoffers;cif_pro;supplier_vat_id;character;x(18);no;CIF G2G;CIF G2G;opcional;sales_offer                                       ;                         
API;gvofcab;salesoffers;cli_amb;customer_ambit;integer;>>9;no;Ambito Cliente;Introduzca el ambito del cliente;excluido;sales_offer                                       ;customer_ambit           
API;gvofcab;salesoffers;cod_avis;notification_id;integer;9999999;no;Aviso;Código del Aviso;excluido;sales_offer                                       ;notification_id          
API;gvofcab;salesoffers;cod_cen;document_address_id;integer;9999;no;Dirección Envio;Introduzca el Código de la Dirección de Envio de la Oferta;excluido;sales_offer                                       ;document_address_id      
API;gvofcab;salesoffers;cod_cenm;shipping_address_id;integer;9999;no;Dirección Envio Mercaderías;Introduzca el Código de la Dirección de Envio de Mercaderías;excluido;sales_offer                                       ;shipping_address_id      
API;gvofcab;salesoffers;cod_cie;closure_reason;integer;99;no;Motivo Cierre;Código del Motivo de Cierre de la Oferta;excluido;sales_offer                                       ;closure_reason           
API;gvofcab;salesoffers;cod_cli;customer_id;integer;99999;no;Código Cliente;Introduzca el Código de Cliente;obligatorio;sales_offer                                       ;customer_id              
API;gvofcab;salesoffers;cod_coe;delivery_terms;character;x(3);no;Condición Entrega;Condición de Entrega;opcional;sales_offer                                       ;delivery_terms           
API;gvofcab;salesoffers;cod_del;branch_id;integer;99;no;Código Delegación;Intoduzca la delegación;opcional;sales_offer                                       ;branch_id                
API;gvofcab;salesoffers;cod_dir;potential_customer_id;integer;999999;no;Código Cliente Potencial;Introduzca el Código de Cliente Potencial;opcional;sales_offer                                       ;potential_customer_id    
API;gvofcab;salesoffers;cod_empl;worker_id;integer;9999;no;Código Empleado;Empleado;excluido;sales_offer                                       ;worker_id                
API;gvofcab;salesoffers;cod_ent;company_id;integer;99;no;Código Empresa;Intoduzca la empresa;opcional;sales_offer                                       ;company_id               
API;gvofcab;salesoffers;cod_fpg;payment_method_id;integer;999;no;Código Forma Pago;Introduzca el Código de Forma de Pago;opcional;sales_offer                                       ;payment_method_id        
API;gvofcab;salesoffers;cod_ofe;sale_offer_id;integer;9999999;no;Código Oferta;;excluido;sales_offer                                       ;sales_offer_id           
API;gvofcab;salesoffers;cod_pai;country_id;character;x(2);no;Código Pais Dirección;Introduzca el Código de País del Cliente;opcional;sales_offer                                       ;country_id               
API;gvofcab;salesoffers;cod_pai_m;shipping_country_id;character;X(2);no;Pais;Código de País;opcional;sales_offer                                       ;shipping_country_id      
API;gvofcab;salesoffers;cod_perf;periodicity_id;integer;99;no;Código Periodicidad;Código de Periodicidad;excluido;sales_offer                                       ;periodicity_id           
API;gvofcab;salesoffers;cod_proc;origin_id;character;X(3);no;Procedencia Oferta Venta;Introduzca la Procedencia de la Oferta de Venta;opcional;sales_offer                                       ;origin_id                
API;gvofcab;salesoffers;cod_prof;potential_customer_contact_id;integer;99999;no;Contacto del Cliente Potencial;Código del Contacto del Cliente Potencial;excluido;sales_offer                                       ;potential_customer_contac
API;gvofcab;salesoffers;cod_prot;protocol;character;x(4);no;Protocolo;Protocolo;opcional;sales_offer                                       ;                         
API;gvofcab;salesoffers;cod_provi;province_id;integer;99;no;Provincia;Introduzca el Código de la Provincia;opcional;sales_offer                                       ;province_id              
API;gvofcab;salesoffers;cod_provi_m;shipping_province_id;integer;99;no;Provincia entrega;Código de la Provincia de la entrega;opcional;sales_offer                                       ;shipping_province_id     
API;gvofcab;salesoffers;cod_rep;sales_representative_id;integer;9999;no;Código Agente Comercial;Introduzca el Código de Agente Comercial.;opcional;sales_offer                                       ;sales_representative_id  
API;gvofcab;salesoffers;cod_sas;currency_id;character;x(3);no;Código Divisa;Introduzca el Código de la Divisa;excluido;sales_offer                                       ;currency_id              
API;gvofcab;salesoffers;cod_telc;customer_contact_id;integer;99999;no;Telefono Activo;Introduzca Teléfono Activo.;opcional;sales_offer                                       ;customer_contact_id      
API;gvofcab;salesoffers;cod_tra;carrier_id;integer;>>9;no;Código Transportista;Transportista de la Oferta;excluido;sales_offer                                       ;carrier_id               
API;gvofcab;salesoffers;cod_usu;user_id;character;x(8);no;Código Usuario;Introduzca el Login (identificación) del Usuario;excluido;sales_offer                                       ;user_id                  
